,_id,Country,CountryCode,ObservationType,IndicatorCode,IndicatorNameShort,RANK,SCORE,YEAR,RAW
3369,{'$oid': '642b15e88c5067f4a89a0a05'},Sweden,SWE,IndicatorObservation,INCARC,Incarceration Rates,45,0.958,2018,61
3370,{'$oid': '642b15e88c5067f4a89a0a06'},Sweden,SWE,IndicatorObservation,INCONV,Adoption of Key UN Conventions,24,0.8,2019,8
3371,{'$oid': '642b15e88c5067f4a89a0a07'},Sweden,SWE,IndicatorObservation,INTRNT,Internet Access and Quality,3,0.678,2016/2020,0.678
3372,{'$oid': '642b15e88c5067f4a89a0a08'},Sweden,SWE,IndicatorObservation,ISHRAT,Income Share Ratio,2,0.602,2018,0.832
3373,{'$oid': '642b15e88c5067f4a89a0a09'},Sweden,SWE,IndicatorObservation,IUCNRL,IUCN Red List Index,1,0.98,2018,0.99
3374,{'$oid': '642b15e88c5067f4a89a0a0a'},Sweden,SWE,IndicatorObservation,LFPART,Labor Force Participation,3,0.912,2017,91.2
3375,{'$oid': '642b15e88c5067f4a89a0a0b'},Sweden,SWE,IndicatorObservation,MATERN,Paid Maternity Leave,8,0.626,2018,32.54
3376,{'$oid': '642b15e88c5067f4a89a0a0c'},Sweden,SWE,IndicatorObservation,MILEXP,Military Expenditure,33,0.88,2018,1.2
3377,{'$oid': '642b15e88c5067f4a89a0a0d'},Sweden,SWE,IndicatorObservation,MSWGEN,Municipal Solid Waste Generation,28,0.401,2018,449
3378,{'$oid': '642b15e88c5067f4a89a0a0e'},Sweden,SWE,IndicatorObservation,MURDER,Intentional Homicide Rate,25,0.946,2016,1.08
3379,{'$oid': '642b15e88c5067f4a89a0a0f'},Sweden,SWE,IndicatorObservation,NITROG,Sustainable Nitrogen Management,17,0.551,2018,55.12
3380,{'$oid': '642b15e88c5067f4a89a0a10'},Sweden,SWE,IndicatorObservation,NRGINT,Energy Intensity,17,0.735,2018,3.97
3381,{'$oid': '642b15e88c5067f4a89a0a11'},Sweden,SWE,IndicatorObservation,PHYSPC,"Physicians per 10,000",7,0.599,2010-2017,41.9
3382,{'$oid': '642b15e88c5067f4a89a0a12'},Sweden,SWE,IndicatorObservation,PUBACC,Public Access to Financial Sector,4,0.997,2017,99.74
3383,{'$oid': '642b15e88c5067f4a89a0a13'},Sweden,SWE,IndicatorObservation,PUBSRV,Quality of Public Services & Government,10,0.858,2018,1.79
3384,{'$oid': '642b15e88c5067f4a89a0a14'},Sweden,SWE,IndicatorObservation,PUPTCH,Primary School Pupil to Teacher Ratio,30,0.852,2018,13.6
3385,{'$oid': '642b15e88c5067f4a89a0a15'},Sweden,SWE,IndicatorObservation,RDFUND,Research and Development,2,0.989,2018,0.989
3386,{'$oid': '642b15e88c5067f4a89a0a16'},Sweden,SWE,IndicatorObservation,RECYCL,Recycling Rate,10,0.462,2018,32.37
3387,{'$oid': '642b15e88c5067f4a89a0a17'},Sweden,SWE,IndicatorObservation,RULELW,Rule of Law Index,4,0.994,2018,0.994
3388,{'$oid': '642b15e88c5067f4a89a0a18'},Sweden,SWE,IndicatorObservation,SANSRV,Basic Sanitation Services,21,0.98,2015,97.95
3389,{'$oid': '642b15e88c5067f4a89a0a19'},Sweden,SWE,IndicatorObservation,SECAPP,Security Apparatus,27,0.73,2019,2.7
3390,{'$oid': '642b15e88c5067f4a89a0a1a'},Sweden,SWE,IndicatorObservation,SENIOR,Senior Wellbeing,26,0.654,2018,0.654
3391,{'$oid': '642b15e88c5067f4a89a0a1b'},Sweden,SWE,IndicatorObservation,STKHLM,Stockholm Convention Compliance,1,1,2015,100
3392,{'$oid': '642b15e88c5067f4a89a0a1c'},Sweden,SWE,IndicatorObservation,TAXEVA,Tax Evasion,23,0.856,2018/2019,284.275
3393,{'$oid': '642b15e88c5067f4a89a0a1d'},Sweden,SWE,IndicatorObservation,TAXREV,Tax Revenue,3,0.552,2017,27.59886
3394,{'$oid': '642b15e88c5067f4a89a0a1e'},Sweden,SWE,IndicatorObservation,TRNETW,National Transport Network Intensity,19,0.759,2007-17,0.759
3395,{'$oid': '642b15e88c5067f4a89a0a1f'},Sweden,SWE,IndicatorObservation,UNEMPL,Unemployment Benefits Coverage,14,0.602,2018,60.2
3396,{'$oid': '642b15e88c5067f4a89a0a20'},Sweden,SWE,IndicatorObservation,WATMAN,Water Management,6,0.79,2018,0.79
3397,{'$oid': '642b15e88c5067f4a89a0a21'},Switzerland,CHE,IndexAggregate,MS,Market Structure Pillar,22,0.599,2018,
3398,{'$oid': '642b15e88c5067f4a89a0a22'},Switzerland,CHE,IndexAggregate,MS_FIN,MS: Financial Sector Category,2,0.934,2018,
3399,{'$oid': '642b15e88c5067f4a89a0a23'},Switzerland,CHE,IndexAggregate,MS_NEQ,MS: Inequality Category,13,0.61,2018,
3400,{'$oid': '642b15e88c5067f4a89a0a24'},Switzerland,CHE,IndexAggregate,MS_TAX,MS: Tax Category,49,0.167,2018,
3401,{'$oid': '642b15e88c5067f4a89a0a25'},Switzerland,CHE,IndexAggregate,MS_WEN,MS: Worker Engagement Category,17,0.697,2018,
3402,{'$oid': '642b15e88c5067f4a89a0a26'},Switzerland,CHE,IndexAggregate,MS_WWB,MS: Worker Wellbeing Category,25,0.588,2018,
3403,{'$oid': '642b15e88c5067f4a89a0a27'},Switzerland,CHE,IndexAggregate,PG,Public Goods Pillar,6,0.836,2018,
3404,{'$oid': '642b15e88c5067f4a89a0a28'},Switzerland,CHE,IndexAggregate,PG_EDU,PG: Education Category,32,0.821,2018,
3405,{'$oid': '642b15e88c5067f4a89a0a29'},Switzerland,CHE,IndexAggregate,PG_GLB,PG: Global Role Category,9,0.726,2018,
3406,{'$oid': '642b15e88c5067f4a89a0a2a'},Switzerland,CHE,IndexAggregate,PG_HLC,PG: Healthcare Category,1,0.8,2018,
3407,{'$oid': '642b15e88c5067f4a89a0a2b'},Switzerland,CHE,IndexAggregate,PG_INF,PG: Infrastructure Category,6,0.877,2018,
3408,{'$oid': '642b15e88c5067f4a89a0a2c'},Switzerland,CHE,IndexAggregate,PG_RTS,PG: Rights Category,,0.902,2018,
3409,{'$oid': '642b15e88c5067f4a89a0a2d'},Switzerland,CHE,IndexAggregate,PG_RTS,PG: Rights Catgory,6,,2018,
3410,{'$oid': '642b15e88c5067f4a89a0a2e'},Switzerland,CHE,IndexAggregate,PG_SAF,PG: Public Safety Category,6,0.892,2018,
3411,{'$oid': '642b15e88c5067f4a89a0a2f'},Switzerland,CHE,IndexAggregate,SSPI,SSPI,,7.609,2018,
3412,{'$oid': '642b15e88c5067f4a89a0a30'},Switzerland,CHE,IndexAggregate,SSPI,SSPI Overall,35,,2018,
3413,{'$oid': '642b15e88c5067f4a89a0a31'},Switzerland,CHE,IndexAggregate,SUS,Sustainability Pillar,14,0.607,2018,
3414,{'$oid': '642b15e88c5067f4a89a0a32'},Switzerland,CHE,IndexAggregate,SUS_ECO,Sus: Ecosystem Category,23,0.713,2018,
3415,{'$oid': '642b15e88c5067f4a89a0a33'},Switzerland,CHE,IndexAggregate,SUS_GHG,Sus: Greenhouse Gases Category,7,0.776,2018,
3416,{'$oid': '642b15e88c5067f4a89a0a34'},Switzerland,CHE,IndexAggregate,SUS_LND,Sus: Land Category,19,0.565,2018,
3417,{'$oid': '642b15e88c5067f4a89a0a35'},Switzerland,CHE,IndexAggregate,SUS_NRG,Sus: Energy Category,9,0.658,2018,
3418,{'$oid': '642b15e88c5067f4a89a0a36'},Switzerland,CHE,IndexAggregate,SUS_WST,Sus: Waste Category,35,0.325,2018,
3419,{'$oid': '642b15e88c5067f4a89a0a37'},Switzerland,CHE,IndicatorObservation,AIRPOL,Air Pollution,34,0.745,2016,10.21
3420,{'$oid': '642b15e88c5067f4a89a0a38'},Switzerland,CHE,IndicatorObservation,ALTNRG,Alternative Energy Generation,14,0.34,2018,20.402
3421,{'$oid': '642b15e88c5067f4a89a0a39'},Switzerland,CHE,IndicatorObservation,AQELEC,Availability and Quality of Electricity,2,0.99,2018,0.9903
3422,{'$oid': '642b15e88c5067f4a89a0a3a'},Switzerland,CHE,IndicatorObservation,ARMEXP,Arms Exports,12,0.84,2018,240
3423,{'$oid': '642b15e88c5067f4a89a0a3b'},Switzerland,CHE,IndicatorObservation,ATBRTH,Births Attended by Skilled Personnel,27,0.946,,98.91
3424,{'$oid': '642b15e88c5067f4a89a0a3c'},Switzerland,CHE,IndicatorObservation,BEEFMK,Beef Market,37,0.719,2018,0.719
3425,{'$oid': '642b15e88c5067f4a89a0a3d'},Switzerland,CHE,IndicatorObservation,BIODIV,Biodiversity Protection,29,0.486,2018,48.631
3426,{'$oid': '642b15e88c5067f4a89a0a3e'},Switzerland,CHE,IndicatorObservation,CARBON,Carbon Capture,38,0.155,2018,3.536
3427,{'$oid': '642b15e88c5067f4a89a0a3f'},Switzerland,CHE,IndicatorObservation,CHILDW,Child Worker Engagement,19,0.786,2018,0.786
3428,{'$oid': '642b15e88c5067f4a89a0a40'},Switzerland,CHE,IndicatorObservation,COALPW,Energy from Coal Sources,46,0.9915155875,2018,0.4242206266
3429,{'$oid': '642b15e88c5067f4a89a0a41'},Switzerland,CHE,IndicatorObservation,COLBAR,Collective Bargaining Rights Coverage,18,0.49,2014,0.49
3430,{'$oid': '642b15e88c5067f4a89a0a42'},Switzerland,CHE,IndicatorObservation,CRPTAX,Corporate Tax Rate,48,0.213,2018,8.5
3431,{'$oid': '642b15e88c5067f4a89a0a43'},Switzerland,CHE,IndicatorObservation,CSTUNT,Child Stunting,40,0.977,2018,1.14
3432,{'$oid': '642b15e88c5067f4a89a0a44'},Switzerland,CHE,IndicatorObservation,CYBSEC,Global Cybersecurity Index,29,0.79,2018,0.79
3433,{'$oid': '642b15e88c5067f4a89a0a45'},Switzerland,CHE,IndicatorObservation,DEFRST,Deforestation,9,0.523,2018,0.114
3434,{'$oid': '642b15e88c5067f4a89a0a46'},Switzerland,CHE,IndicatorObservation,DPTCOV,Infant DTP Vaccine Coverage,15,0.88,2017,97
3435,{'$oid': '642b15e88c5067f4a89a0a47'},Switzerland,CHE,IndicatorObservation,DRKWAT,Safe Drinking Water,12,0.999,2015,99.89
3436,{'$oid': '642b15e88c5067f4a89a0a48'},Switzerland,CHE,IndicatorObservation,EDEMOC,Electoral Democracy Index,4,0.896,2018,0.896
3437,{'$oid': '642b15e88c5067f4a89a0a49'},Switzerland,CHE,IndicatorObservation,ENRPRI,Primary School Net Enrollment,40,0.677,2016,93.54
3438,{'$oid': '642b15e88c5067f4a89a0a4a'},Switzerland,CHE,IndicatorObservation,ENRSEC,Lower Secondary School Net Enrollment,12,0.985,2016,99.55
3439,{'$oid': '642b15e88c5067f4a89a0a4b'},Switzerland,CHE,IndicatorObservation,EWASTE,E-Waste Generation,18,0.464,2018,21.45814635
3440,{'$oid': '642b15e88c5067f4a89a0a4c'},Switzerland,CHE,IndicatorObservation,FAMPLN,Unment Need for Family Planning,42,0.59,2018,8.2
3441,{'$oid': '642b15e88c5067f4a89a0a4d'},Switzerland,CHE,IndicatorObservation,FATINJ,Fatal Workplace Injuries,40,0.948,2015,1.3
3442,{'$oid': '642b15e88c5067f4a89a0a4e'},Switzerland,CHE,IndicatorObservation,FDEPTH,Financial Depth,2,0.888,2016,0.888
3443,{'$oid': '642b15e88c5067f4a89a0a4f'},Switzerland,CHE,IndicatorObservation,FORAID,Foreign Aid,17,0.319,2018,0.319
3444,{'$oid': '642b15e88c5067f4a89a0a50'},Switzerland,CHE,IndicatorObservation,FSTABL,Financial Stability,43,0.93,2018,0.7
3445,{'$oid': '642b15e88c5067f4a89a0a51'},Switzerland,CHE,IndicatorObservation,GENDEQ,Gender Equality Index,32,0.813,2018,3.251
3446,{'$oid': '642b15e88c5067f4a89a0a52'},Switzerland,CHE,IndicatorObservation,GINIPT,GINI Coefficient After Taxes,31,0.746,2017,32.7
3447,{'$oid': '642b15e88c5067f4a89a0a53'},Switzerland,CHE,IndicatorObservation,GTRANS,Green Transport Index,18,0.616,2016,0.616
3448,{'$oid': '642b15e88c5067f4a89a0a54'},Switzerland,CHE,IndicatorObservation,INCARC,Incarceration Rates,38,0.916,2018,82
3449,{'$oid': '642b15e88c5067f4a89a0a55'},Switzerland,CHE,IndicatorObservation,INCONV,Adoption of Key UN Conventions,5,0.9,2019,9
3450,{'$oid': '642b15e88c5067f4a89a0a56'},Switzerland,CHE,IndicatorObservation,INTRNT,Internet Access and Quality,8,0.603,2016/2020,0.6026
3451,{'$oid': '642b15e88c5067f4a89a0a57'},Switzerland,CHE,IndicatorObservation,ISHRAT,Income Share Ratio,8,0.474,2018,0.697
3452,{'$oid': '642b15e88c5067f4a89a0a58'},Switzerland,CHE,IndicatorObservation,IUCNRL,IUCN Red List Index,9,0.94,2018,0.97
3453,{'$oid': '642b15e88c5067f4a89a0a59'},Switzerland,CHE,IndicatorObservation,LFPART,Labor Force Participation,5,0.904,2017,90.4
3454,{'$oid': '642b15e88c5067f4a89a0a5a'},Switzerland,CHE,IndicatorObservation,MATERN,Paid Maternity Leave,45,0.152,2018,7.9
3455,{'$oid': '642b15e88c5067f4a89a0a5b'},Switzerland,CHE,IndicatorObservation,MILEXP,Military Expenditure,44,0.93,2018,0.7
3456,{'$oid': '642b15e88c5067f4a89a0a5c'},Switzerland,CHE,IndicatorObservation,MSWGEN,Municipal Solid Waste Generation,6,0.055,2018,709
3457,{'$oid': '642b15e88c5067f4a89a0a5d'},Switzerland,CHE,IndicatorObservation,MURDER,Intentional Homicide Rate,43,0.973,2016,0.54
3458,{'$oid': '642b15e88c5067f4a89a0a5e'},Switzerland,CHE,IndicatorObservation,NITROG,Sustainable Nitrogen Management,26,0.439,2018,43.87
3459,{'$oid': '642b15e88c5067f4a89a0a5f'},Switzerland,CHE,IndicatorObservation,NRGINT,Energy Intensity,48,0.889,2018,1.66
3460,{'$oid': '642b15e88c5067f4a89a0a60'},Switzerland,CHE,IndicatorObservation,PHYSPC,"Physicians per 10,000",6,0.607,2010-2017,42.5
3461,{'$oid': '642b15e88c5067f4a89a0a61'},Switzerland,CHE,IndicatorObservation,PUBACC,Public Access to Financial Sector,12,0.984,2017,98.43
3462,{'$oid': '642b15e88c5067f4a89a0a62'},Switzerland,CHE,IndicatorObservation,PUBSRV,Quality of Public Services & Government,2,0.906,2018,2.03
3463,{'$oid': '642b15e88c5067f4a89a0a63'},Switzerland,CHE,IndicatorObservation,PUPTCH,Primary School Pupil to Teacher Ratio,25,0.8,2018,15.2
3464,{'$oid': '642b15e88c5067f4a89a0a64'},Switzerland,CHE,IndicatorObservation,RDFUND,Research and Development,9,0.815,2018,0.815
3465,{'$oid': '642b15e88c5067f4a89a0a65'},Switzerland,CHE,IndicatorObservation,RECYCL,Recycling Rate,11,0.457,2018,32
3466,{'$oid': '642b15e88c5067f4a89a0a66'},Switzerland,CHE,IndicatorObservation,RULELW,Rule of Law Index,2,0.996,2018,0.996
3467,{'$oid': '642b15e88c5067f4a89a0a67'},Switzerland,CHE,IndicatorObservation,SANSRV,Basic Sanitation Services,28,0.955,2015,95.46
3468,{'$oid': '642b15e88c5067f4a89a0a68'},Switzerland,CHE,IndicatorObservation,SECAPP,Security Apparatus,45,0.89,2019,1.1
3469,{'$oid': '642b15e88c5067f4a89a0a69'},Switzerland,CHE,IndicatorObservation,SENIOR,Senior Wellbeing,29,0.633,2018,0.633
3470,{'$oid': '642b15e88c5067f4a89a0a6a'},Switzerland,CHE,IndicatorObservation,STKHLM,Stockholm Convention Compliance,1,1,2015,100
3471,{'$oid': '642b15e88c5067f4a89a0a6b'},Switzerland,CHE,IndicatorObservation,TAXEVA,Tax Evasion,1,0.08,2018/2019,"1,732.29"
3472,{'$oid': '642b15e88c5067f4a89a0a6c'},Switzerland,CHE,IndicatorObservation,TAXREV,Tax Revenue,43,0.208,2017,10.40116
3473,{'$oid': '642b15e88c5067f4a89a0a6d'},Switzerland,CHE,IndicatorObservation,TRNETW,National Transport Network Intensity,10,0.838,2007-17,0.838
3474,{'$oid': '642b15e88c5067f4a89a0a6e'},Switzerland,CHE,IndicatorObservation,UNEMPL,Unemployment Benefits Coverage,12,0.62,2018,62
3475,{'$oid': '642b15e88c5067f4a89a0a6f'},Switzerland,CHE,IndicatorObservation,WATMAN,Water Management,17,0.71,2018,0.71
3476,{'$oid': '642b15e88c5067f4a89a0a70'},Turkey,TUR,IndexAggregate,MS,Market Structure Pillar,44,0.437,2018,
3477,{'$oid': '642b15e88c5067f4a89a0a71'},Turkey,TUR,IndexAggregate,MS_FIN,MS: Financial Sector Category,42,0.494,2018,
3478,{'$oid': '642b15e88c5067f4a89a0a72'},Turkey,TUR,IndexAggregate,MS_NEQ,MS: Inequality Category,43,0.331,2018,
3479,{'$oid': '642b15e88c5067f4a89a0a73'},Turkey,TUR,IndexAggregate,MS_TAX,MS: Tax Category,31,0.557,2018,
3480,{'$oid': '642b15e88c5067f4a89a0a74'},Turkey,TUR,IndexAggregate,MS_WEN,MS: Worker Engagement Category,49,0.368,2018,
3481,{'$oid': '642b15e88c5067f4a89a0a75'},Turkey,TUR,IndexAggregate,MS_WWB,MS: Worker Wellbeing Category,39,0.435,2018,
3482,{'$oid': '642b15e88c5067f4a89a0a76'},Turkey,TUR,IndexAggregate,PG,Public Goods Pillar,41,0.635,2018,
3483,{'$oid': '642b15e88c5067f4a89a0a77'},Turkey,TUR,IndexAggregate,PG_EDU,PG: Education Category,42,0.712,2018,
3484,{'$oid': '642b15e88c5067f4a89a0a78'},Turkey,TUR,IndexAggregate,PG_GLB,PG: Global Role Category,8,0.729,2018,
3485,{'$oid': '642b15e88c5067f4a89a0a79'},Turkey,TUR,IndexAggregate,PG_HLC,PG: Healthcare Category,44,0.561,2018,
3486,{'$oid': '642b15e88c5067f4a89a0a7a'},Turkey,TUR,IndexAggregate,PG_INF,PG: Infrastructure Category,40,0.685,2018,
3487,{'$oid': '642b15e88c5067f4a89a0a7b'},Turkey,TUR,IndexAggregate,PG_RTS,PG: Rights Category,,0.511,2018,
3488,{'$oid': '642b15e88c5067f4a89a0a7c'},Turkey,TUR,IndexAggregate,PG_RTS,PG: Rights Catgory,44,,2018,
3489,{'$oid': '642b15e88c5067f4a89a0a7d'},Turkey,TUR,IndexAggregate,PG_SAF,PG: Public Safety Category,41,0.611,2018,
3490,{'$oid': '642b15e88c5067f4a89a0a7e'},Turkey,TUR,IndexAggregate,SSPI,SSPI,,17.11,2018,
3491,{'$oid': '642b15e88c5067f4a89a0a7f'},Turkey,TUR,IndexAggregate,SSPI,SSPI Overall,6,,2018,
3492,{'$oid': '642b15e88c5067f4a89a0a80'},Turkey,TUR,IndexAggregate,SUS,Sustainability Pillar,40,0.481,2018,
3493,{'$oid': '642b15e88c5067f4a89a0a81'},Turkey,TUR,IndexAggregate,SUS_ECO,Sus: Ecosystem Category,45,0.397,2018,
3494,{'$oid': '642b15e88c5067f4a89a0a82'},Turkey,TUR,IndexAggregate,SUS_GHG,Sus: Greenhouse Gases Category,33,0.643,2018,
3495,{'$oid': '642b15e88c5067f4a89a0a83'},Turkey,TUR,IndexAggregate,SUS_LND,Sus: Land Category,20,0.559,2018,
3496,{'$oid': '642b15e88c5067f4a89a0a84'},Turkey,TUR,IndexAggregate,SUS_NRG,Sus: Energy Category,44,0.335,2018,
3497,{'$oid': '642b15e88c5067f4a89a0a85'},Turkey,TUR,IndexAggregate,SUS_WST,Sus: Waste Category,13,0.469,2018,
3498,{'$oid': '642b15e88c5067f4a89a0a86'},Turkey,TUR,IndicatorObservation,AIRPOL,Air Pollution,5,0,2016,41.97
3499,{'$oid': '642b15e88c5067f4a89a0a87'},Turkey,TUR,IndicatorObservation,ALTNRG,Alternative Energy Generation,28,0.177,2018,10.638
3500,{'$oid': '642b15e88c5067f4a89a0a88'},Turkey,TUR,IndicatorObservation,AQELEC,Availability and Quality of Electricity,45,0.814,2018,0.8145
3501,{'$oid': '642b15e88c5067f4a89a0a89'},Turkey,TUR,IndicatorObservation,ARMEXP,Arms Exports,13,0.846,2018,231
3502,{'$oid': '642b15e88c5067f4a89a0a8a'},Turkey,TUR,IndicatorObservation,ATBRTH,Births Attended by Skilled Personnel,37,0.9,2017,98
3503,{'$oid': '642b15e88c5067f4a89a0a8b'},Turkey,TUR,IndicatorObservation,BEEFMK,Beef Market,20,0.803,2018,0.803
3504,{'$oid': '642b15e88c5067f4a89a0a8c'},Turkey,TUR,IndicatorObservation,BIODIV,Biodiversity Protection,49,0.034,2018,3.447
3505,{'$oid': '642b15e88c5067f4a89a0a8d'},Turkey,TUR,IndicatorObservation,CARBON,Carbon Capture,4,0.86,2018,42.294
3506,{'$oid': '642b15e88c5067f4a89a0a8e'},Turkey,TUR,IndicatorObservation,CHILDW,Child Worker Engagement,37,0.3,2018,0.3
3507,{'$oid': '642b15e88c5067f4a89a0a8f'},Turkey,TUR,IndicatorObservation,COALPW,Energy from Coal Sources,9,0.4338744918,2018,28.30627541
3508,{'$oid': '642b15e88c5067f4a89a0a90'},Turkey,TUR,IndicatorObservation,COLBAR,Collective Bargaining Rights Coverage,46,0.06,2016,0.06
3509,{'$oid': '642b15e88c5067f4a89a0a91'},Turkey,TUR,IndicatorObservation,CRPTAX,Corporate Tax Rate,24,0.55,2018,22
3510,{'$oid': '642b15e88c5067f4a89a0a92'},Turkey,TUR,IndicatorObservation,CSTUNT,Child Stunting,9,0.815,2018,9.26
3511,{'$oid': '642b15e88c5067f4a89a0a93'},Turkey,TUR,IndicatorObservation,CYBSEC,Global Cybersecurity Index,17,0.85,2018,0.85
3512,{'$oid': '642b15e88c5067f4a89a0a94'},Turkey,TUR,IndicatorObservation,DEFRST,Deforestation,13,0.487,2018,0.092
3513,{'$oid': '642b15e88c5067f4a89a0a95'},Turkey,TUR,IndicatorObservation,DPTCOV,Infant DTP Vaccine Coverage,19,0.84,2017,96
3514,{'$oid': '642b15e88c5067f4a89a0a96'},Turkey,TUR,IndicatorObservation,DRKWAT,Safe Drinking Water,36,0.964,2015,96.37
3515,{'$oid': '642b15e88c5067f4a89a0a97'},Turkey,TUR,IndicatorObservation,EDEMOC,Electoral Democracy Index,45,0.283,2018,0.283
3516,{'$oid': '642b15e88c5067f4a89a0a98'},Turkey,TUR,IndicatorObservation,ENRPRI,Primary School Net Enrollment,39,0.718,2016,94.35
3517,{'$oid': '642b15e88c5067f4a89a0a99'},Turkey,TUR,IndicatorObservation,ENRSEC,Lower Secondary School Net Enrollment,43,0.682,2016,90.46
3518,{'$oid': '642b15e88c5067f4a89a0a9a'},Turkey,TUR,IndicatorObservation,EWASTE,E-Waste Generation,36,0.813,2018,7.467372258
3519,{'$oid': '642b15e88c5067f4a89a0a9b'},Turkey,TUR,IndicatorObservation,FAMPLN,Unment Need for Family Planning,3,0,2018,20
3520,{'$oid': '642b15e88c5067f4a89a0a9c'},Turkey,TUR,IndicatorObservation,FATINJ,Fatal Workplace Injuries,9,0.7,2016,7.5
3521,{'$oid': '642b15e88c5067f4a89a0a9d'},Turkey,TUR,IndicatorObservation,FDEPTH,Financial Depth,37,0.295,2018,0.295
3522,{'$oid': '642b15e88c5067f4a89a0a9e'},Turkey,TUR,IndicatorObservation,FORAID,Foreign Aid,1,1,2018,1
3523,{'$oid': '642b15e88c5067f4a89a0a9f'},Turkey,TUR,IndicatorObservation,FSTABL,Financial Stability,8,0.5,2018,5
3524,{'$oid': '642b15e88c5067f4a89a0aa0'},Turkey,TUR,IndicatorObservation,GENDEQ,Gender Equality Index,43,0.662,2018,2.648
3525,{'$oid': '642b15e88c5067f4a89a0aa1'},Turkey,TUR,IndicatorObservation,GINIPT,GINI Coefficient After Taxes,7,0.562,2018,41.9
3526,{'$oid': '642b15e88c5067f4a89a0aa2'},Turkey,TUR,IndicatorObservation,GTRANS,Green Transport Index,2,0.692,2016,0.692
3527,{'$oid': '642b15e88c5067f4a89a0aa3'},Turkey,TUR,IndicatorObservation,INCARC,Incarceration Rates,7,0.578,2018,251
3528,{'$oid': '642b15e88c5067f4a89a0aa4'},Turkey,TUR,IndicatorObservation,INCONV,Adoption of Key UN Conventions,5,0.9,2019,9
3529,{'$oid': '642b15e88c5067f4a89a0aa5'},Turkey,TUR,IndicatorObservation,INTRNT,Internet Access and Quality,39,0.326,2016/2020,0.3255
3530,{'$oid': '642b15e88c5067f4a89a0aa6'},Turkey,TUR,IndicatorObservation,ISHRAT,Income Share Ratio,39,0.1,2018,0.305
3531,{'$oid': '642b15e88c5067f4a89a0aa7'},Turkey,TUR,IndicatorObservation,IUCNRL,IUCN Red List Index,25,0.76,2018,0.88
3532,{'$oid': '642b15e88c5067f4a89a0aa8'},Turkey,TUR,IndicatorObservation,LFPART,Labor Force Participation,49,0.676,2017,67.57
3533,{'$oid': '642b15e88c5067f4a89a0aa9'},Turkey,TUR,IndicatorObservation,MATERN,Paid Maternity Leave,41,0.206,2018,10.7
3534,{'$oid': '642b15e88c5067f4a89a0aaa'},Turkey,TUR,IndicatorObservation,MILEXP,Military Expenditure,13,0.77,2018,2.3
3535,{'$oid': '642b15e88c5067f4a89a0aab'},Turkey,TUR,IndicatorObservation,MSWGEN,Municipal Solid Waste Generation,30,0.435,2018,424
3536,{'$oid': '642b15e88c5067f4a89a0aac'},Turkey,TUR,IndicatorObservation,MURDER,Intentional Homicide Rate,10,0.785,2016,4.31
3537,{'$oid': '642b15e88c5067f4a89a0aad'},Turkey,TUR,IndicatorObservation,NITROG,Sustainable Nitrogen Management,28,0.403,2018,40.25
3538,{'$oid': '642b15e88c5067f4a89a0aae'},Turkey,TUR,IndicatorObservation,NRGINT,Energy Intensity,41,0.827,2018,2.59
3539,{'$oid': '642b15e88c5067f4a89a0aaf'},Turkey,TUR,IndicatorObservation,PHYSPC,"Physicians per 10,000",44,0.25,2010-2017,17.5
3540,{'$oid': '642b15e88c5067f4a89a0ab0'},Turkey,TUR,IndicatorObservation,PUBACC,Public Access to Financial Sector,44,0.686,2017,68.59
3541,{'$oid': '642b15e88c5067f4a89a0ab1'},Turkey,TUR,IndicatorObservation,PUBSRV,Quality of Public Services & Government,45,0.51,2018,0.05
3542,{'$oid': '642b15e88c5067f4a89a0ab2'},Turkey,TUR,IndicatorObservation,PUPTCH,Primary School Pupil to Teacher Ratio,13,0.735,2018,17.2
3543,{'$oid': '642b15e88c5067f4a89a0ab3'},Turkey,TUR,IndicatorObservation,RDFUND,Research and Development,39,0.3,2018,0.3
3544,{'$oid': '642b15e88c5067f4a89a0ab4'},Turkey,TUR,IndicatorObservation,RECYCL,Recycling Rate,38,0.16,2018,11.22
3545,{'$oid': '642b15e88c5067f4a89a0ab5'},Turkey,TUR,IndicatorObservation,RULELW,Rule of Law Index,48,0.201,2018,0.201
3546,{'$oid': '642b15e88c5067f4a89a0ab6'},Turkey,TUR,IndicatorObservation,SANSRV,Basic Sanitation Services,40,0.851,2015,85.12
